"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2021-11-01T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","32","59","0.00",,"-0.02","3","36","30.08","FEW:02 60 FEW:02 250","30.06","10.00","47","310",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11111/01/21 15:51:02 METAR KJFK 012051Z 31012KT 10SM FEW060 FEW250 15/00 A3008 RMK AO2 SLP187 T01500000 53006 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","59",,,"-0.02","3","36","30.08","57","30.05","9.94","47","310",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 23112 10150 20000 30175 40187 53006 92051 555 90121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","31","57","0.00",,,,"37","30.10","FEW:02 60 FEW:02 250","30.08","10.00","45","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/01/21 16:51:02 METAR KJFK 012151Z 29010KT 10SM FEW060 FEW250 14/M01 A3010 RMK AO2 SLP192 T01391006 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","31","56","0.00",,,,"39","30.13","FEW:02 60 FEW:02 250","30.11","10.00","45","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/01/21 17:51:02 METAR KJFK 012251Z 30008KT 10SM FEW060 FEW250 13/M01 A3013 RMK AO2 SLP203 T01331006 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","31","54","0.00",,"-0.07","3","42","30.15","FEW:02 250","30.14","10.00","44","320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11711/01/21 18:51:02 METAR KJFK 012351Z 32006KT 10SM FEW250 12/M01 A3016 RMK AO2 SLP211 T01221006 10167 20117 53024 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31","54",,,"-0.07","3","42","30.15",,"30.13","9.94","44","320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 23206 10122 21006 30202 40211 53024 92351 333 10167 20117 555 90200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","31","54","0.00",,,,"42","30.17","FEW:02 250","30.14","10.00","44","320",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09411/01/21 19:51:01 METAR KJFK 020051Z 32008KT 10SM FEW250 12/M01 A3017 RMK AO2 SLP216 T01221006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","30","54","0.00",,,,"40","30.19","SCT:04 210","30.17","10.00","44","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09611/01/21 20:51:01 METAR KJFK 020151Z 31008KT 10SM SCT210 12/M01 A3020 RMK AO2 SLP224 T01221011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","31","51","0.00",,"-0.04","1","46","30.19","FEW:02 120 BKN:07 230","30.17","10.00","42","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10911/01/21 21:51:01 METAR KJFK 020251Z 33007KT 10SM FEW120 BKN230 11/M01 A3020 RMK AO2 SLP225 T01061006 51014 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31","51",,,"-0.04","1","46","30.19",,"30.16","9.94","42","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 63307 10106 21006 30215 40225 51014 90251 555 90203=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","31","51","0.00",,,,"46","30.20","BKN:07 220","30.17","10.00","42","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09611/01/21 22:51:02 METAR KJFK 020351Z 31005KT 10SM BKN220 11/M01 A3020 RMK AO2 SLP227 T01061006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","32","52","0.00",,,,"47","30.21","BKN:07 150 BKN:07 250","30.19","10.00","43","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11211/01/21 23:51:02 METAR KJFK 020451Z 33005KT 10SM BKN150 BKN250 11/00 A3021 RMK AO2 SLP229 T01110000 401670100 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-01T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"38","56","53","30.05","29.98","48","12.2","0","3.8","9","62","50","310","29","0.00","0","0.0","290","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.985 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0019 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.2 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0625","1652","2009-05-01"
"74486094789","2021-11-02T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","37","50","0.00",,"-0.01","1","61","30.21","BKN:07 170 OVC:08 250","30.19","10.00","44","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12511/02/21 00:51:02 METAR KJFK 020551Z 04003KT 10SM BKN170 OVC250 10/03 A3021 RMK AO2 SLP229 T01000028 10128 20094 51004 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","50",,,"-0.01","1","61","30.21",,"30.18","9.94","44","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 80403 10100 20028 30219 40229 51004 90551 333 10128 20094 555 90206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","32","50","0.00",,,,"50","30.19","BKN:07 130 OVC:08 230","30.16","10.00","42","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10711/02/21 01:51:02 METAR KJFK 020651Z 36004KT 10SM BKN130 OVC230 10/00 A3019 RMK AO2 SLP223 T01000000 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","36","48","0.00",,,,"63","30.19","OVC:08 130","30.16","10.00","43","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10011/02/21 02:51:02 METAR KJFK 020751Z 10003KT 10SM OVC130 09/02 A3019 RMK AO2 SLP224 T00890022 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","36","50","0.00",,"+0.01","5","59","30.20","OVC:08 120","30.17","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10611/02/21 03:51:02 METAR KJFK 020851Z 00000KT 10SM OVC120 10/02 A3020 RMK AO2 SLP226 T01000022 55003 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","50",,,"+0.01","5","59","30.20",,"30.16","9.94","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 80000 10100 20022 30215 40226 55003 90851 555 90209=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","38","50","0.00",,,,"63","30.20","OVC:08 110","30.19","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10011/02/21 04:51:02 METAR KJFK 020951Z 00000KT 10SM OVC110 10/03 A3021 RMK AO2 SLP228 T01000033 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","36","50","0.00",,,,"59","30.20","BKN:07 110","30.17","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09811/02/21 05:51:02 METAR KJFK 021051Z 00000KT 10SM BKN110 10/02 A3020 RMK AO2 SLP227 T01000022 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","37","50","0.00",,"-0.01","3","61","30.21","FEW:02 95 BKN:07 110 BKN:07 250","30.19","10.00","44","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13011/02/21 06:51:02 METAR KJFK 021151Z 05004KT 10SM FEW095 BKN110 BKN250 10/03 A3021 RMK AO2 SLP231 T01000028 10100 20089 53005 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","50",,,"-0.01","3","61","30.21",,"30.18","9.94","44","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 60504 10100 20028 30219 40231 53005 91151 333 10167 20089 555 90212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","40","51","0.00",,,,"66","30.22","FEW:02 28 BKN:07 100 BKN:07 250","30.19","10.00","46","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11211/02/21 07:51:02 METAR KJFK 021251Z 05004KT 10SM FEW028 BKN100 BKN250 11/04 A3022 RMK AO2 SLP233 T01060044 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","32","54","0.00",,,,"43","30.22","FEW:02 35 BKN:07 95 BKN:07 250","30.21","10.00","44","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11211/02/21 08:51:02 METAR KJFK 021351Z 05003KT 10SM FEW035 BKN095 BKN250 12/00 A3023 RMK AO2 SLP235 T01220000 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","36","54","0.00",,"-0.02","3","51","30.23","FEW:02 35 BKN:07 85 OVC:08 220","30.21","10.00","46","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12911/02/21 09:51:02 METAR KJFK 021451Z 26009KT 10SM FEW035 BKN085 OVC220 12/02 A3023 RMK AO2 SLP238 VIRGA SW-W T01220022 53007 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","54",,,"-0.02","3","51","30.23","41","30.20","9.94","46","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 82609 10122 20022 30226 40238 53007 91451 555 90215=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","33","56","0.00",,,,"42","30.22","FEW:02 32 BKN:07 75 OVC:08 90","30.19","10.00","46","270",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12411/02/21 10:51:02 METAR KJFK 021551Z 27011KT 10SM FEW032 BKN075 OVC090 13/01 A3022 RMK AO2 SLP234 VIRGA ALQDS T01330006 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","34","53","T","-RA:02 |RA |RA",,,"48","30.21","FEW:02 32 BKN:07 55 OVC:08 100","30.19","10.00","44","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12811/02/21 11:51:02 METAR KJFK 021651Z 27006KT 10SM -RA FEW032 BKN055 OVC100 12/01 A3021 RMK AO2 RAB41 SLP229 P0000 T01170011 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","37","53","T",,"+0.06","8","55","30.17","BKN:07 55 BKN:07 80 OVC:08 200","30.16","10.00","46","250",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14811/02/21 12:51:02 METAR KJFK 021751Z 25009KT 10SM BKN055 BKN080 OVC200 12/03 A3018 RMK AO2 RAE40 SLP218 P0000 60000 T01170028 10133 20094 58019 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","53",,,"+0.06","8","55","30.17","57","30.15","9.94","46","250",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12766 82509 10117 20028 30209 40218 58019 69901 91751 333 10133 20094 555 90218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","38","53","0.00",,,,"57","30.16","FEW:02 37 SCT:04 55 BKN:07 80","30.14","10.00","46","250",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11211/02/21 13:51:02 METAR KJFK 021851Z 25014KT 10SM FEW037 SCT055 BKN080 12/03 A3016 RMK AO2 SLP213 T01170033 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","36","53","0.00",,,,"52","30.16","SCT:04 39 BKN:07 90 OVC:08 250","30.14","10.00","45","240",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11211/02/21 14:51:02 METAR KJFK 021951Z 24014KT 10SM SCT039 BKN090 OVC250 12/02 A3016 RMK AO2 SLP213 T01170022 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","36","52","0.00",,"+0.01","5","55","30.16","SCT:04 39 BKN:07 90 OVC:08 250","30.14","10.00","45","260",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11811/02/21 15:51:02 METAR KJFK 022051Z 26010KT 10SM SCT039 BKN090 OVC250 11/02 A3016 RMK AO2 SLP213 T01110022 55005 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","52",,,"+0.01","5","55","30.16","41","30.13","9.94","45","260",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 82610 10111 20022 30202 40213 55005 92051 555 90221=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","41","50","T","-RA:02 |RA |RA",,,"71","30.17","SCT:04 39 BKN:07 60 OVC:08 75","30.14","10.00","46","240",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12811/02/21 16:51:02 METAR KJFK 022151Z 24016KT 10SM -RA SCT039 BKN060 OVC075 10/05 A3017 RMK AO2 RAB27 SLP216 P0000 T01000050 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2021-11-02T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","40","49","0.01","-RA:02 |RA |RA",,,"71","30.18","FEW:02 28 BKN:07 37 OVC:08 55","30.16","10.00","45","240",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12211/02/21 17:51:02 METAR KJFK 022251Z 24010KT 10SM -RA FEW028 BKN037 OVC055 09/04 A3018 RMK AO2 SLP220 P0001 T00940044 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
